data,total
27/09/2024 07:57,12.1
27/09/2024 08:10,122.98
27/09/2024 08:21,14.3
27/09/2024 08:42,18.7
27/09/2024 08:43,81.4
27/09/2024 08:44,22
27/09/2024 08:46,39.38
27/09/2024 09:25,51.48
27/09/2024 09:26,29.7
27/09/2024 09:37,33
27/09/2024 13:46,25
27/09/2024 13:48,19.8
27/09/2024 14:11,38.5
27/09/2024 16:30,74.8
27/09/2024 16:47,64.9
27/09/2024 17:06,27.5
27/09/2024 17:06,57.2
27/09/2024 17:10,84.7
27/09/2024 17:21,25.3
27/09/2024 17:22,66
27/09/2024 17:26,29.7
27/09/2024 17:39,59.4
27/09/2024 17:44,25.3
27/09/2024 18:16,25.3
27/09/2024 18:20,36.3
27/09/2024 18:25,47.3
27/09/2024 18:27,84
27/09/2024 18:29,50.49
27/09/2024 18:53,29.7
27/09/2024 19:05,28.6
27/09/2024 19:05,67.1
27/09/2024 19:11,117.7
27/09/2024 19:16,30.8
27/09/2024 19:23,18.59
28/09/2024 08:08,29.59
28/09/2024 08:18,21.45
28/09/2024 08:25,22
28/09/2024 08:26,4.4
28/09/2024 08:26,25.19
28/09/2024 08:58,14.3
28/09/2024 09:12,62.59
28/09/2024 09:26,37.4
28/09/2024 09:27,15.29
28/09/2024 09:29,51.7
28/09/2024 09:31,48.4
28/09/2024 09:55,7.7
28/09/2024 10:15,12.1
28/09/2024 10:15,46.2
28/09/2024 10:24,26.4
28/09/2024 10:48,41.8
28/09/2024 11:02,55
28/09/2024 11:05,48.18
28/09/2024 11:16,75.79
28/09/2024 11:17,61.6
28/09/2024 16:42,55.99
28/09/2024 16:43,36.3
28/09/2024 17:00,71.5
28/09/2024 17:01,91.3
28/09/2024 17:03,57.2
28/09/2024 17:06,44
28/09/2024 17:07,106.7
28/09/2024 17:26,48.4
28/09/2024 17:38,105.6
28/09/2024 17:39,31.9
28/09/2024 17:45,53.9
28/09/2024 17:53,18.7
28/09/2024 18:03,38.39
28/09/2024 18:21,16.5
28/09/2024 18:41,96.8
28/09/2024 19:24,14.3
28/09/2024 19:25,48.4
28/09/2024 19:33,31.9
29/09/2024 07:28,63.69
29/09/2024 07:44,16.5
29/09/2024 07:47,14.3
29/09/2024 08:07,33
29/09/2024 08:20,8.8
29/09/2024 08:20,29.7
29/09/2024 08:23,24.09
29/09/2024 08:25,93.5
29/09/2024 08:41,69.08
29/09/2024 09:03,53.9
29/09/2024 09:10,79.2
29/09/2024 09:11,100.1
29/09/2024 09:13,79.2
29/09/2024 09:49,31.68
29/09/2024 10:06,56.98
29/09/2024 10:07,40.59
29/09/2024 10:09,19.69
29/09/2024 10:18,16.5
29/09/2024 10:18,31.79
29/09/2024 10:30,28.6
29/09/2024 10:31,11
29/09/2024 10:32,39.6
29/09/2024 10:39,6.6
29/09/2024 11:03,61.6
29/09/2024 11:15,44.77
29/09/2024 11:17,51.7
01/10/2024 07:52,68.2
01/10/2024 08:25,16.5
01/10/2024 08:26,36.08
01/10/2024 08:30,44.8
01/10/2024 08:38,46.9
01/10/2024 08:42,10
01/10/2024 09:34,36.9
01/10/2024 10:00,17.6
01/10/2024 10:10,16
02/10/2024 17:23,32.89
02/10/2024 17:31,9.35
02/10/2024 17:31,65.78
02/10/2024 17:33,86.9
02/10/2024 17:35,19.8
02/10/2024 17:35,17.6
02/10/2024 17:36,16.5
02/10/2024 17:36,16.5
02/10/2024 17:37,5.5
02/10/2024 17:48,73.7
02/10/2024 17:51,27.5
02/10/2024 17:51,15.4
02/10/2024 18:03,97.9
02/10/2024 18:30,16.5
02/10/2024 18:47,89.87
02/10/2024 18:52,48.4
02/10/2024 19:05,72.49
02/10/2024 19:05,35.2
02/10/2024 19:19,22
02/10/2024 19:31,35.2
02/10/2024 19:36,11
02/10/2024 19:41,85.8
02/10/2024 19:50,47.3
02/10/2024 20:00,15.4
03/10/2024 07:21,12.9
03/10/2024 07:25,21.9
03/10/2024 07:25,26.29
03/10/2024 07:27,8.8
03/10/2024 07:39,55.88
03/10/2024 08:13,51.7
03/10/2024 08:14,43.78
03/10/2024 08:45,15.4
03/10/2024 08:51,15.4
03/10/2024 09:10,25.19
03/10/2024 09:11,19.8
03/10/2024 09:25,32.89
03/10/2024 09:26,19.8
03/10/2024 10:47,17.6
03/10/2024 10:53,12.1
03/10/2024 10:54,28.49
03/10/2024 13:33,38.5
03/10/2024 14:30,18.7
03/10/2024 14:30,22
03/10/2024 14:30,30.8
03/10/2024 14:31,24.09
03/10/2024 15:25,18.7
03/10/2024 15:34,34.1
03/10/2024 16:53,62.7
03/10/2024 16:53,8.8
03/10/2024 16:54,25.3
03/10/2024 16:55,16.5
03/10/2024 16:55,25.3
03/10/2024 16:56,19.8
03/10/2024 16:57,16.5
03/10/2024 17:01,64.9
03/10/2024 17:02,28.6
03/10/2024 17:04,15.4
03/10/2024 17:06,14.3
03/10/2024 17:37,40.59
03/10/2024 17:38,44
03/10/2024 17:39,42.9
03/10/2024 17:56,31.9
03/10/2024 18:11,29.7
03/10/2024 18:13,71.5
03/10/2024 18:17,51.7
03/10/2024 18:37,169.4
03/10/2024 18:39,61.05
03/10/2024 18:40,36.3
03/10/2024 18:42,18.7
03/10/2024 19:01,53.9
03/10/2024 19:03,69.3
03/10/2024 19:27,62.59
03/10/2024 19:50,106
03/10/2024 19:51,28.6
03/10/2024 19:51,59.4
04/10/2024 08:00,19
04/10/2024 08:00,19.8
04/10/2024 08:22,11
04/10/2024 08:26,12.1
04/10/2024 08:32,34.65
04/10/2024 08:42,31.9
04/10/2024 08:45,17
04/10/2024 08:53,16.5
04/10/2024 09:06,33
04/10/2024 09:07,72.6
04/10/2024 09:11,60.28
04/10/2024 09:22,18.59
04/10/2024 09:30,41.69
04/10/2024 09:31,35.09
04/10/2024 09:32,23.1
04/10/2024 09:35,9.9
04/10/2024 09:35,18.7
04/10/2024 09:45,15.4
04/10/2024 10:19,20
04/10/2024 10:42,34.1
04/10/2024 10:42,20.9
04/10/2024 10:44,35.09
04/10/2024 10:54,30.8
04/10/2024 11:14,31.9
04/10/2024 12:49,30.8
04/10/2024 13:25,18.59
04/10/2024 13:59,15.95
04/10/2024 13:59,24.75
04/10/2024 16:11,74.8
04/10/2024 16:11,39.6
04/10/2024 16:12,61.6
04/10/2024 16:45,23.1
04/10/2024 17:06,27.5
04/10/2024 17:13,31.9
04/10/2024 17:27,27.5
04/10/2024 17:29,28.6
04/10/2024 17:36,108.9
04/10/2024 17:40,58.3
04/10/2024 17:41,23.1
04/10/2024 17:42,29.7
04/10/2024 18:02,24
04/10/2024 18:04,91.3
04/10/2024 18:21,25.3
04/10/2024 18:49,51.7
04/10/2024 18:52,18
04/10/2024 18:53,36.3
04/10/2024 19:06,88
04/10/2024 19:16,16.5
04/10/2024 19:50,9.9
05/10/2024 07:42,14.3
05/10/2024 07:45,39.6
05/10/2024 08:20,19.8
05/10/2024 08:27,54.89
05/10/2024 08:27,62.59
05/10/2024 08:29,25.3
05/10/2024 08:40,20.9
05/10/2024 08:56,60.5
05/10/2024 09:07,53.79
05/10/2024 09:10,42.68
05/10/2024 09:11,40.7
05/10/2024 09:19,52.58
05/10/2024 09:30,47.19
05/10/2024 09:31,29.48
05/10/2024 09:38,58.3
05/10/2024 09:45,68.2
05/10/2024 09:49,125.4
05/10/2024 09:52,37.4
05/10/2024 10:02,36.08
05/10/2024 10:05,23.1
05/10/2024 10:06,44.88
05/10/2024 10:07,81.4
05/10/2024 10:22,56.1
05/10/2024 10:30,57.75
05/10/2024 10:37,86.79
05/10/2024 10:55,64.79
05/10/2024 11:14,28.6
05/10/2024 13:07,73.59
05/10/2024 15:35,16.5
05/10/2024 15:37,88
05/10/2024 15:57,55
05/10/2024 16:26,19.8
05/10/2024 16:28,25.3
05/10/2024 16:31,25.3
05/10/2024 17:05,39.6
05/10/2024 17:11,34.1
05/10/2024 17:42,6.6
05/10/2024 17:45,3.3
05/10/2024 17:57,5.5
05/10/2024 18:07,18.7
05/10/2024 18:07,18.7
05/10/2024 18:08,46.2
05/10/2024 18:33,23.1
05/10/2024 19:23,33
06/10/2024 07:41,24.09
06/10/2024 07:41,42.9
06/10/2024 07:56,8.8
06/10/2024 07:56,16.5
06/10/2024 08:11,51.59
06/10/2024 08:11,25.3
06/10/2024 08:28,35.2
06/10/2024 08:40,34.1
06/10/2024 08:54,11
06/10/2024 09:00,44.88
06/10/2024 09:01,53.79
06/10/2024 09:05,69.19
06/10/2024 09:11,46.2
06/10/2024 09:21,35.09
06/10/2024 09:22,34.1
06/10/2024 09:43,45.1
06/10/2024 09:45,58.08
06/10/2024 10:04,16.5
06/10/2024 10:18,50.6
06/10/2024 10:20,54.89
06/10/2024 10:30,72.6
06/10/2024 13:12,16.5
08/10/2024 07:38,46.2
08/10/2024 07:40,44
08/10/2024 08:03,8.8
08/10/2024 08:03,61.6
08/10/2024 08:04,19.8
08/10/2024 08:36,51.59
08/10/2024 09:05,60
08/10/2024 09:09,63.58
08/10/2024 09:13,55.88
08/10/2024 09:37,19.8
08/10/2024 09:40,63.58
08/10/2024 10:12,19.8
08/10/2024 10:12,22
08/10/2024 10:17,27.5
08/10/2024 10:17,22
08/10/2024 10:29,33
08/10/2024 14:00,58.3
08/10/2024 14:49,30.8
08/10/2024 15:28,24
08/10/2024 15:36,77
08/10/2024 15:37,32.89
08/10/2024 15:38,13.2
08/10/2024 16:06,60.39
08/10/2024 16:13,26.4
08/10/2024 16:30,41.8
08/10/2024 16:31,27.39
08/10/2024 16:43,25.19
08/10/2024 16:59,41.8
08/10/2024 17:00,29.59
08/10/2024 17:01,11
08/10/2024 17:01,12.1
08/10/2024 17:05,56.1
08/10/2024 17:14,51.7
08/10/2024 17:14,61.6
08/10/2024 17:24,58.3
08/10/2024 17:29,14.3
08/10/2024 17:30,15.4
08/10/2024 17:31,25
08/10/2024 17:35,33
08/10/2024 17:53,75.9
08/10/2024 17:53,19.8
08/10/2024 17:54,61.6
08/10/2024 18:08,16.5
08/10/2024 18:10,63.8
08/10/2024 18:15,75.9
08/10/2024 18:29,69.3
08/10/2024 18:51,60.5
08/10/2024 19:12,18.7
08/10/2024 19:15,19.8
08/10/2024 19:36,78.1
09/10/2024 08:08,16.5
09/10/2024 08:09,14.3
09/10/2024 08:10,14.3
09/10/2024 08:50,31.9
09/10/2024 08:53,20.9
09/10/2024 09:21,24
09/10/2024 09:22,32.89
09/10/2024 09:22,39.49
09/10/2024 09:55,17.6
09/10/2024 09:56,22
09/10/2024 09:57,23.1
09/10/2024 09:58,19.8
09/10/2024 10:03,26.4
09/10/2024 10:22,8.8
09/10/2024 10:29,11
09/10/2024 12:57,36.19
09/10/2024 13:26,37.4
09/10/2024 13:27,20.9
09/10/2024 15:36,24.2
09/10/2024 15:36,6.6
09/10/2024 16:10,12.1
09/10/2024 16:10,24.2
09/10/2024 16:10,69.3
09/10/2024 16:13,50.6
09/10/2024 16:17,36.19
09/10/2024 16:18,12.1
09/10/2024 16:19,16.5
09/10/2024 16:22,8.8
09/10/2024 17:16,69.3
09/10/2024 17:18,21.89
09/10/2024 17:29,45.1
09/10/2024 17:33,46.2
09/10/2024 17:33,52.8
09/10/2024 17:36,18.7
09/10/2024 17:49,6.6
09/10/2024 17:58,40.7
09/10/2024 18:02,16.5
09/10/2024 18:03,16.5
09/10/2024 18:03,18.7
09/10/2024 18:04,50.6
09/10/2024 18:15,28.6
09/10/2024 18:30,50.6
09/10/2024 18:31,25.3
09/10/2024 18:42,50.49
09/10/2024 18:47,71.39
09/10/2024 18:51,22
09/10/2024 18:54,7.7
09/10/2024 18:56,48.4
09/10/2024 19:02,25.3
09/10/2024 19:12,48.4
09/10/2024 19:13,16.5
09/10/2024 19:13,33
09/10/2024 19:45,19.8
10/10/2024 07:30,11
10/10/2024 07:49,28.6
10/10/2024 07:50,20.9
10/10/2024 07:58,31.9
10/10/2024 08:17,40.48
10/10/2024 08:27,67.1
10/10/2024 08:27,16.39
10/10/2024 08:30,8.8
10/10/2024 08:31,97.9
10/10/2024 08:48,24.2
10/10/2024 09:01,14.3
10/10/2024 09:10,52.8
10/10/2024 09:45,19.8
10/10/2024 09:46,19.8
10/10/2024 09:53,19.8
10/10/2024 09:53,16.5
10/10/2024 10:44,28.6
10/10/2024 10:50,6.6
10/10/2024 10:51,16.5
10/10/2024 11:14,25.19
10/10/2024 12:22,74.8
10/10/2024 12:40,23
10/10/2024 12:40,55
10/10/2024 13:13,17.49
10/10/2024 13:29,32.89
10/10/2024 13:30,9.9
10/10/2024 13:32,14.3
10/10/2024 13:34,16.5
10/10/2024 13:34,30.8
10/10/2024 15:00,20.79
10/10/2024 15:18,38.39
10/10/2024 15:42,28.6
10/10/2024 15:51,16.5
10/10/2024 15:54,28.6
10/10/2024 16:12,46.09
10/10/2024 16:19,46.09
10/10/2024 16:28,38.5
10/10/2024 16:54,35
10/10/2024 16:59,16.5
10/10/2024 17:03,98.89
10/10/2024 17:13,55
10/10/2024 17:17,52.8
10/10/2024 17:18,16.5
10/10/2024 17:19,16.5
10/10/2024 17:22,41.8
10/10/2024 17:29,19.8
10/10/2024 17:30,19.8
10/10/2024 17:35,33
10/10/2024 17:35,13.2
10/10/2024 17:40,28.6
10/10/2024 18:07,35.2
10/10/2024 18:10,67.1
10/10/2024 18:11,28.6
10/10/2024 18:12,8.8
10/10/2024 18:26,16.5
10/10/2024 18:30,66
10/10/2024 18:31,74.8
10/10/2024 18:43,85.8
10/10/2024 19:07,87
10/10/2024 19:10,48.4
10/10/2024 19:12,16.5
10/10/2024 19:21,23.1
10/10/2024 19:26,93.5
10/10/2024 19:41,42.9
11/10/2024 08:01,15.4
11/10/2024 08:07,6.6
11/10/2024 08:18,61.38
11/10/2024 08:21,18.59
11/10/2024 08:21,26.4
11/10/2024 08:22,32.89
11/10/2024 08:23,19.8
11/10/2024 08:45,39.6
11/10/2024 08:50,31.79
11/10/2024 09:00,19.69
11/10/2024 09:26,18.7
11/10/2024 09:28,36.3
11/10/2024 09:36,25.3
11/10/2024 09:37,22
11/10/2024 09:45,20.9
11/10/2024 09:45,19.8
11/10/2024 09:50,37.4
11/10/2024 09:50,26.4
11/10/2024 09:51,8.8
11/10/2024 10:54,25.3
11/10/2024 11:09,37.4
11/10/2024 13:31,25.3
11/10/2024 13:37,27.5
11/10/2024 15:09,50.6
11/10/2024 15:34,37.4
11/10/2024 16:10,31.9
11/10/2024 16:33,148.5
11/10/2024 16:36,32.78
11/10/2024 16:36,25.3
11/10/2024 17:11,77
11/10/2024 17:15,46.2
11/10/2024 17:27,30.8
11/10/2024 17:59,12.1
11/10/2024 18:00,39.6
11/10/2024 18:01,24.2
11/10/2024 18:14,41.8
11/10/2024 18:20,3.3
11/10/2024 18:21,12.1
11/10/2024 19:06,8.8
11/10/2024 19:19,33
11/10/2024 19:55,57.09
11/10/2024 20:07,47.3
11/10/2024 20:10,34.1
12/10/2024 08:27,65.89
12/10/2024 08:30,70.07
12/10/2024 08:43,57.2
12/10/2024 08:48,37.29
12/10/2024 09:09,15.4
12/10/2024 09:15,5.5
12/10/2024 09:15,16.5
12/10/2024 09:15,68.2
12/10/2024 09:22,105.6
12/10/2024 09:23,18.7
12/10/2024 09:28,42.9
12/10/2024 09:35,46.2
12/10/2024 09:44,68.09
12/10/2024 09:46,86.46
12/10/2024 09:58,57.2
12/10/2024 10:06,23
12/10/2024 10:09,47.3
12/10/2024 10:10,55.99
12/10/2024 10:34,59.18
12/10/2024 10:39,29.7
12/10/2024 10:40,57.2
12/10/2024 10:47,105.49
12/10/2024 11:05,41.8
12/10/2024 11:08,69.3
12/10/2024 11:10,56.98
12/10/2024 11:10,24.2
12/10/2024 11:19,45.1
12/10/2024 12:59,94.6
12/10/2024 13:00,22
12/10/2024 14:27,29.7
12/10/2024 15:45,48.4
12/10/2024 17:46,80.3
12/10/2024 17:51,54.89
12/10/2024 17:52,35.2
12/10/2024 17:55,49.5
12/10/2024 18:23,79.2
13/10/2024 07:40,20.9
13/10/2024 08:05,16.5
13/10/2024 08:06,53.9
13/10/2024 08:17,41.8
13/10/2024 08:21,84.7
13/10/2024 09:04,15.4
13/10/2024 09:05,53.68
13/10/2024 09:05,49.17
13/10/2024 09:42,20.9
13/10/2024 09:42,26.4
13/10/2024 10:00,16.5
13/10/2024 10:01,37.4
13/10/2024 10:10,38.5
13/10/2024 10:14,23.1
13/10/2024 10:31,57.09
13/10/2024 10:35,84.7
13/10/2024 10:36,26.4
13/10/2024 10:36,43.78
13/10/2024 10:37,45.1
13/10/2024 10:41,19.69
13/10/2024 11:32,29.7
13/10/2024 12:09,90
15/10/2024 08:37,23.1
15/10/2024 08:37,23.1
15/10/2024 08:37,8.8
15/10/2024 08:38,42.68
15/10/2024 08:40,17.6
15/10/2024 08:41,12.1
15/10/2024 08:52,23.1
15/10/2024 08:52,17.6
15/10/2024 09:03,14.3
15/10/2024 09:03,32.89
15/10/2024 09:08,66
15/10/2024 09:43,22
15/10/2024 09:44,25.3
15/10/2024 09:45,22
15/10/2024 09:46,30.69
15/10/2024 10:01,73.7
15/10/2024 10:02,39.49
15/10/2024 10:43,11
15/10/2024 10:44,8.8
15/10/2024 10:44,14.3
15/10/2024 10:49,36.3
15/10/2024 10:50,35.2
15/10/2024 10:52,18.7
15/10/2024 14:58,29.7
15/10/2024 15:56,12.1
15/10/2024 16:19,35
15/10/2024 16:37,16.5
15/10/2024 16:39,30.8
15/10/2024 16:42,22
15/10/2024 16:51,45.1
15/10/2024 16:52,13.2
15/10/2024 16:52,33
15/10/2024 17:12,19.8
15/10/2024 17:15,58.3
15/10/2024 17:18,64.9
15/10/2024 17:24,40.7
15/10/2024 17:25,37.4
15/10/2024 17:38,84.7
15/10/2024 17:40,19.69
15/10/2024 17:53,36.3
15/10/2024 17:55,95.7
15/10/2024 17:57,29.7
15/10/2024 18:08,83.6
15/10/2024 18:26,65
15/10/2024 18:32,8.8
15/10/2024 18:53,90.2
15/10/2024 18:54,30.8
15/10/2024 19:14,68.75
16/10/2024 10:56,88.88
16/10/2024 10:56,46.09
16/10/2024 11:16,66.88
16/10/2024 11:17,42.79
16/10/2024 11:21,15.4
16/10/2024 11:52,30.69
16/10/2024 11:53,20.35
16/10/2024 11:54,18.15
16/10/2024 11:56,37.29
16/10/2024 11:58,36.19
16/10/2024 12:01,53.68
16/10/2024 12:02,40.7
16/10/2024 12:05,49.5
16/10/2024 12:36,33.99
16/10/2024 12:37,81.4
16/10/2024 13:48,78.1
16/10/2024 14:21,19.8
16/10/2024 14:26,28.05
16/10/2024 14:27,14.85
16/10/2024 15:32,36.3
16/10/2024 16:56,12.1
16/10/2024 16:56,59.4
16/10/2024 16:57,19.8
16/10/2024 16:57,16.5
16/10/2024 16:57,26.4
16/10/2024 17:05,40.7
16/10/2024 17:05,104.28
16/10/2024 17:08,13.2
16/10/2024 17:09,20.9
16/10/2024 17:10,28.49
16/10/2024 17:17,16.5
16/10/2024 17:19,61.9
16/10/2024 17:27,44
16/10/2024 17:41,50.38
16/10/2024 18:03,49.5
16/10/2024 18:03,27.5
16/10/2024 18:04,53.9
16/10/2024 18:16,75.35
16/10/2024 18:39,293
16/10/2024 18:42,37.4
16/10/2024 18:48,308
16/10/2024 18:59,30.8
16/10/2024 19:26,92.4
16/10/2024 20:11,18.5
16/10/2024 20:36,52.8
17/10/2024 08:04,41.8
17/10/2024 08:05,11.99
17/10/2024 08:06,17.6
17/10/2024 08:09,77.88
17/10/2024 08:19,29.48
17/10/2024 08:20,37.4
17/10/2024 08:21,27.5
17/10/2024 08:28,20.9
17/10/2024 08:38,9.9
17/10/2024 08:41,39.6
17/10/2024 08:42,33
17/10/2024 08:43,8.8
17/10/2024 08:47,24.2
17/10/2024 08:59,50.6
17/10/2024 09:18,29.59
17/10/2024 09:21,18.7
17/10/2024 09:29,30.69
17/10/2024 09:30,22
17/10/2024 09:30,19.8
17/10/2024 09:33,25.3
17/10/2024 09:34,22
17/10/2024 09:44,60.39
17/10/2024 10:03,5.5
17/10/2024 10:04,29.59
17/10/2024 10:16,24.2
17/10/2024 10:18,50.6
17/10/2024 10:19,19.8
17/10/2024 10:34,19.8
17/10/2024 10:49,18.59
17/10/2024 10:50,27.39
17/10/2024 10:52,16.5
17/10/2024 11:39,72.38
17/10/2024 12:36,36.3
17/10/2024 12:46,16.5
17/10/2024 12:47,20.9
17/10/2024 13:29,31.9
17/10/2024 14:00,48.4
17/10/2024 15:28,17.6
17/10/2024 15:34,99
17/10/2024 15:53,5.5
17/10/2024 16:02,26.4
17/10/2024 16:03,8.8
17/10/2024 16:05,23
17/10/2024 16:31,13.2
17/10/2024 16:48,16.5
17/10/2024 16:49,22
17/10/2024 16:50,17.6
17/10/2024 16:50,8.8
17/10/2024 16:57,44
17/10/2024 16:59,38.5
17/10/2024 17:01,55
17/10/2024 17:07,49.5
17/10/2024 17:31,308
17/10/2024 17:44,48.4
17/10/2024 17:57,157.3
17/10/2024 18:10,45.1
17/10/2024 18:12,16.5
17/10/2024 18:18,30.8
17/10/2024 18:19,16.5
17/10/2024 18:50,44
17/10/2024 18:51,53.9
17/10/2024 18:54,19.8
17/10/2024 18:55,44
17/10/2024 19:05,30.8
17/10/2024 19:15,15.4
18/10/2024 07:29,23.1
18/10/2024 07:40,8.8
18/10/2024 07:40,27.5
18/10/2024 07:41,14.3
18/10/2024 07:41,12.1
18/10/2024 07:54,8.8
18/10/2024 07:56,20.9
18/10/2024 08:25,22
18/10/2024 08:26,22.99
18/10/2024 08:47,13.2
18/10/2024 09:02,87.89
18/10/2024 09:02,19.8
18/10/2024 09:14,16.5
18/10/2024 09:14,28.6
18/10/2024 09:15,17.6
18/10/2024 09:34,32.89
18/10/2024 09:35,22
18/10/2024 09:37,58.3
18/10/2024 09:41,11
18/10/2024 10:00,39.38
18/10/2024 10:05,73.37
18/10/2024 10:25,48.18
18/10/2024 10:47,16.5
18/10/2024 10:48,8.8
18/10/2024 10:51,8.8
18/10/2024 11:13,8.8
18/10/2024 12:09,27.5
18/10/2024 13:20,30
18/10/2024 14:23,66
18/10/2024 15:42,8.8
18/10/2024 15:42,11
18/10/2024 15:48,13.2
18/10/2024 15:48,55
18/10/2024 16:07,15.4
18/10/2024 16:31,16.5
18/10/2024 16:42,26.4
18/10/2024 16:42,17.6
18/10/2024 16:43,16.5
18/10/2024 16:50,57.2
18/10/2024 16:55,19.25
18/10/2024 16:55,15.4
18/10/2024 17:42,33
18/10/2024 18:17,55
18/10/2024 18:50,115.81
18/10/2024 18:53,42.35
18/10/2024 18:55,28.6
19/10/2024 07:13,15
19/10/2024 07:19,11
19/10/2024 07:19,49.5
19/10/2024 07:36,12.1
19/10/2024 07:47,30.8
19/10/2024 08:01,56.1
19/10/2024 08:02,14.3
19/10/2024 08:25,39.6
19/10/2024 08:26,121
19/10/2024 08:38,31.9
19/10/2024 08:42,11.99
19/10/2024 08:44,21.9
19/10/2024 08:49,70.4
19/10/2024 08:53,20.9
19/10/2024 08:54,67.1
19/10/2024 08:56,8.69
19/10/2024 08:57,19.8
19/10/2024 08:59,41.47
19/10/2024 09:08,19.8
19/10/2024 09:08,113.19
19/10/2024 09:12,44.88
19/10/2024 09:22,22
19/10/2024 09:23,12.1
19/10/2024 09:23,66
19/10/2024 09:25,59.18
19/10/2024 09:26,83.27
19/10/2024 09:29,15.4
19/10/2024 09:42,22
19/10/2024 09:44,33
19/10/2024 09:51,11
19/10/2024 09:51,60.98
19/10/2024 09:53,36.08
19/10/2024 10:05,28.6
19/10/2024 10:23,18.7
19/10/2024 10:27,62.7
19/10/2024 10:33,53.9
19/10/2024 10:36,68.2
19/10/2024 11:24,28.6
19/10/2024 11:47,28.6
19/10/2024 11:47,30.8
19/10/2024 12:20,36.3
19/10/2024 14:02,33
19/10/2024 15:14,59.4
19/10/2024 15:34,19.8
19/10/2024 16:43,83.6
19/10/2024 16:44,46.2
19/10/2024 16:56,42.9
19/10/2024 17:21,30.8
19/10/2024 17:47,16.5
19/10/2024 17:47,28.6
19/10/2024 18:26,51.96
19/10/2024 19:22,101.2
20/10/2024 07:53,23.1
20/10/2024 08:17,82.39
20/10/2024 08:17,36.3
20/10/2024 08:20,52.8
20/10/2024 08:23,61.49
20/10/2024 08:30,118.8
20/10/2024 08:59,144.98
20/10/2024 09:10,36.3
20/10/2024 09:19,37.29
20/10/2024 09:29,61.6
20/10/2024 09:29,48.18
20/10/2024 09:43,71.39
20/10/2024 10:15,27.39
20/10/2024 10:43,40.59
20/10/2024 10:45,29.7
20/10/2024 10:53,79.2
20/10/2024 10:55,74.47
20/10/2024 11:20,51.7
20/10/2024 11:55,23.1
20/10/2024 12:20,91.85
22/10/2024 07:21,44
22/10/2024 07:41,19.8
22/10/2024 07:42,13.2
22/10/2024 08:06,57.09
22/10/2024 08:15,59.18
22/10/2024 08:21,32.78
22/10/2024 08:41,8.8
22/10/2024 09:10,17.6
22/10/2024 09:31,25.3
22/10/2024 09:34,15.4
22/10/2024 09:48,44.55
22/10/2024 09:49,15.4
22/10/2024 10:03,8.8
22/10/2024 10:16,8.8
22/10/2024 10:17,25.3
22/10/2024 10:18,19.8
22/10/2024 10:18,12.1
22/10/2024 10:18,16.5
22/10/2024 10:19,19.8
22/10/2024 10:20,27.5
22/10/2024 10:21,25.3
22/10/2024 10:21,28.6
22/10/2024 10:27,33
22/10/2024 12:05,550
22/10/2024 12:06,550
22/10/2024 12:10,550
22/10/2024 14:04,20.9
22/10/2024 14:21,11
22/10/2024 15:06,31.9
22/10/2024 15:55,39.6
22/10/2024 15:55,20.9
22/10/2024 16:22,25.08
22/10/2024 17:20,58.19
22/10/2024 17:57,61.6
22/10/2024 18:00,16.5
22/10/2024 18:10,20.9
22/10/2024 18:34,44
22/10/2024 18:46,69.3
22/10/2024 18:49,25.3
23/10/2024 07:20,19.8
23/10/2024 07:21,45.1
23/10/2024 08:05,8.8
23/10/2024 08:05,8.8
23/10/2024 08:06,37.4
23/10/2024 08:19,59.18
23/10/2024 08:26,28.6
23/10/2024 08:35,94.38
23/10/2024 08:56,42.9
23/10/2024 09:06,19.69
23/10/2024 09:07,5.5
23/10/2024 09:43,77.99
23/10/2024 09:45,30.8
23/10/2024 10:35,48.29
23/10/2024 11:02,33
23/10/2024 12:43,19.8
23/10/2024 12:43,36.3
23/10/2024 12:49,25.5
23/10/2024 14:51,20.9
23/10/2024 15:00,30.8
23/10/2024 15:37,16.5
23/10/2024 15:38,57.2
23/10/2024 15:40,18.7
23/10/2024 16:22,58.19
23/10/2024 16:24,14.3
23/10/2024 16:25,27.5
23/10/2024 16:40,34.1
23/10/2024 16:46,67.45
23/10/2024 16:52,28.6
23/10/2024 17:01,53.8
23/10/2024 17:10,41.8
23/10/2024 17:10,25.3
23/10/2024 17:52,16
23/10/2024 17:54,8
23/10/2024 18:06,33
23/10/2024 18:13,16.5
23/10/2024 18:22,26.4
23/10/2024 18:34,23.1
23/10/2024 18:35,16.5
23/10/2024 18:37,64.9
23/10/2024 18:39,37.29
23/10/2024 18:44,22
23/10/2024 18:45,18
23/10/2024 18:52,19.8
23/10/2024 19:39,53.9
24/10/2024 07:28,92.07
24/10/2024 07:41,37.4
24/10/2024 07:45,17.6
24/10/2024 08:13,29.48
24/10/2024 08:18,27.5
24/10/2024 08:19,41.58
24/10/2024 08:43,24.09
24/10/2024 08:50,57.2
24/10/2024 08:55,25.3
24/10/2024 08:56,37.29
24/10/2024 09:09,38.93
24/10/2024 09:46,17.6
24/10/2024 09:47,27.5
24/10/2024 09:47,25.3
24/10/2024 09:50,14.3
24/10/2024 09:58,16.5
24/10/2024 10:08,46.2
24/10/2024 10:26,8.8
24/10/2024 10:26,29.15
24/10/2024 10:27,16.5
24/10/2024 10:28,25.3
24/10/2024 10:30,7.7
